"gutenberg_id","text"
"x42671","     impertinence. Your uncle is as much surprised as I am--and nothing"
"x42671","     but the belief of your being a party concerned, would have allowed"
"x42671","     him to act as he has done. But if you are really innocent and"
"x42671","     ignorant, I must be more explicit. On the very day of my coming"
"x42671","     home from Longbourn, your uncle had a most unexpected visitor. Mr."
"x42671","     Darcy called, and was shut up with him several hours. It was all"
"x42671","     over before I arrived; so my curiosity was not so dreadfully racked"
"x42671","     as _your's_ seems to have been. He came to tell Mr. Gardiner that"
"x42671","     he had found out where your sister and Mr. Wickham were, and that"
"x42671","     he had seen and talked with them both, Wickham repeatedly, Lydia"
"x42671","     once. From what I can collect, he left Derbyshire only one day"
"x42671","     after ourselves, and came to town with the resolution of hunting"
"x42671","     for them. The motive professed, was his conviction of its being"
"x42671","     owing to himself that Wickham's worthlessness had not been so well"
"x42671","     known, as to make it impossible for any young woman of character,"
"x42671","     to love or confide in him. He generously imputed the whole to his"
"x42671","     mistaken pride, and confessed that he had before thought it beneath"
"x42671","     him, to lay his private actions open to the world. His character"
"x42671","     was to speak for itself. He called it, therefore, his duty to step"
"x42671","     forward, and endeavour to remedy an evil, which had been brought on"
"x42671","     by himself. If he _had another_ motive, I am sure it would never"
"x42671","     disgrace him. He had been some days in town, before he was able to"
"x42671","     discover them; but he had something to direct his search, which was"
"x42671","     more than _we_ had; and the consciousness of this, was another"
"x42671","     reason for his resolving to follow us. There is a lady, it seems, a"
"x42671","     Mrs. Younge, who was some time ago governess to Miss Darcy, and was"
"x42671","     dismissed from her charge on some cause of disapprobation, though"
"x42671","     he did not say what. She then took a large house in Edward-street,"
"x42671","     and has since maintained herself by letting lodgings. This Mrs."
"x42671","     Younge was, he knew, intimately acquainted with Wickham; and he"
"x42671","     went to her for intelligence of him, as soon as he got to town. But"
"x42671","     it was two or three days before he could get from her what he"
"x42671","     wanted. She would not betray her trust, I suppose, without bribery"
"x42671","     and corruption, for she really did know where her friend was to be"
"x42671","     found. Wickham indeed had gone to her, on their first arrival in"
"x42671","     London, and had she been able to receive them into her house, they"
"x42671","     would have taken up their abode with her. At length, however, our"
"x42671","     kind friend procured the wished-for direction. They were in ----"
"x42671","     street. He saw Wickham, and afterwards insisted on seeing Lydia."
"x42671","     His first object with her, he acknowledged, had been to persuade"
"x42671","     her to quit her present disgraceful situation, and return to her"
"x42671","     friends as soon as they could be prevailed on to receive her,"
"x42671","     offering his assistance, as far as it would go. But he found Lydia"
"x42671","     absolutely resolved on remaining where she was. She cared for none"
"x42671","     of her friends, she wanted no help of his, she would not hear of"
"x42671","     leaving Wickham. She was sure they should be married some time or"
"x42671","     other, and it did not much signify when. Since such were her"
"x42671","     feelings, it only remained, he thought, to secure and expedite a"
"x42671","     marriage, which, in his very first conversation with Wickham, he"
"x42671","     easily learnt, had never been _his_ design. He confessed himself"
"x42671","     obliged to leave the regiment, on account of some debts of honour,"
"x42671","     which were very pressing; and scrupled not to lay all the"
"x42671","     ill-consequences of Lydia's flight, on her own folly alone. He"
"x42671","     meant to resign his commission immediately; and as to his future"
"x42671","     situation, he could conjecture very little about it. He must go"
"x42671","     somewhere, but he did not know where, and he knew he should have"
"x42671","     nothing to live on. Mr. Darcy asked him why he had not married your"
"x42671","     sister at once. Though Mr. Bennet was not imagined to be very rich,"
"x42671","     he would have been able to do something for him, and his situation"
"x42671","     must have been benefited by marriage. But he found, in reply to"
"x42671","     this question, that Wickham still cherished the hope of more"
"x42671","     effectually making his fortune by marriage, in some other country."
"x42671","     Under such circumstances, however, he was not likely to be proof"
"x42671","     against the temptation of immediate relief. They met several times,"
"x42671","     for there was much to be discussed. Wickham of course wanted more"
"x42671","     than he could get; but at length was reduced to be reasonable."
"x42671","     Every thing being settled between _them_, Mr. Darcy's next step was"
"x42671","     to make your uncle acquainted with it, and he first called in"
"x42671","     Gracechurch-street the evening before I came home. But Mr. Gardiner"
"x42671","     could not be seen, and Mr. Darcy found, on further enquiry, that"
"x42671","     your father was still with him, but would quit town the next"
"x42671","     morning. He did not judge your father to be a person whom he could"
"x42671","     so properly consult as your uncle, and therefore readily postponed"
"x42671","     seeing him, till after the departure of the former. He did not"
"x42671","     leave his name, and till the next day, it was only known that a"
"x42671","     gentleman had called on business. On Saturday he came again. Your"
"x42671","     father was gone, your uncle at home, and, as I said before, they"
"x42671","     had a great deal of talk together. They met again on Sunday, and"
"x42671","     then _I_ saw him too. It was not all settled before Monday: as soon"
"x42671","     as it was, the express was sent off to Longbourn. But our visitor"
"x42671","     was very obstinate. I fancy, Lizzy, that obstinacy is the real"
"x42671","     defect of his character after all. He has been accused of many"
"x42671","     faults at different times; but _this_ is the true one. Nothing was"
"x42671","     to be done that he did not do himself; though I am sure (and I do"
"x42671","     not speak it to be thanked, therefore say nothing about it,) your"
"x42671","     uncle would most readily have settled the whole. They battled it"
"x42671","     together for a long time, which was more than either the gentleman"
"x42671","     or lady concerned in it deserved. But at last your uncle was forced"
"x42671","     to yield, and instead of being allowed to be of use to his niece,"
"x42671","     was forced to put up with only having the probable credit of it,"
"x42671","     which went sorely against the grain; and I really believe your"
"x42671","     letter this morning gave him great pleasure, because it required an"
"x42671","     explanation that would rob him of his borrowed feathers, and give"
"x42671","     the praise where it was due. But, Lizzy, this must go no farther"
"x42671","     than yourself, or Jane at most. You know pretty well, I suppose,"
"x42671","     what has been done for the young people. His debts are to be paid,"
"x42671","     amounting, I believe, to considerably more than a thousand pounds,"
"x42671","     another thousand in addition to her own settled upon _her_, and his"
"x42671","     commission purchased. The reason why all this was to be done by him"
"x42671","     alone, was such as I have given above. It was owing to him, to his"
"x42671","     reserve, and want of proper consideration, that Wickham's character"
"x42671","     had been so misunderstood, and consequently that he had been"
"x42671","     received and noticed as he was. Perhaps there was some truth in"
"x42671","     _this_; though I doubt whether _his_ reserve, or _anybody's_"
"x42671","     reserve, can be answerable for the event. But in spite of all this"
"x42671","     fine talking, my dear Lizzy, you may rest perfectly assured, that"
"x42671","     your uncle would never have yielded, if we had not given him credit"
"x42671","     for _another interest_ in the affair. When all this was resolved"
"x42671","     on, he returned again to his friends, who were still staying at"
"x42671","     Pemberley; but it was agreed that he should be in London once more"
"x42671","     when the wedding took place, and all money matters were then to"
"x42671","     receive the last finish. I believe I have now told you every thing."
"x42671","     It is a relation which you tell me is to give you great surprise; I"
"x42671","     hope at least it will not afford you any displeasure. Lydia came to"
"x42671","     us; and Wickham had constant admission to the house. _He_ was"
"x42671","     exactly what he had been, when I knew him in Hertfordshire; but I"
"x42671","     would not tell you how little I was satisfied with _her_ behaviour"
"x42671","     while she staid with us, if I had not perceived, by Jane's letter"
"x42671","     last Wednesday, that her conduct on coming home was exactly of a"
"x42671","     piece with it, and therefore what I now tell you, can give you no"
"x42671","     fresh pain. I talked to her repeatedly in the most serious manner,"
"x42671","     representing to her all the wickedness of what she had done, and"
"x42671","     all the unhappiness she had brought on her family. If she heard me,"
"x42671","     it was by good luck, for I am sure she did not listen. I was"
"x42671","     sometimes quite provoked, but then I recollected my dear Elizabeth"
"x42671","     and Jane, and for their sakes had patience with her. Mr. Darcy was"
"x42671","     punctual in his return, and as Lydia informed you, attended the"
"x42671","     wedding. He dined with us the next day, and was to leave town again"
"x42671","     on Wednesday or Thursday. Will you be very angry with me, my dear"
"x42671","     Lizzy, if I take this opportunity of saying (what I was never bold"
"x42671","     enough to say before) how much I like him. His behaviour to us has,"
"x42671","     in every respect, been as pleasing as when we were in Derbyshire."
"x42671","     His understanding and opinions all please me; he wants nothing but"
"x42671","     a little more liveliness, and _that_, if he marry _prudently_, his"
"x42671","     wife may teach him. I thought him very sly;--he hardly ever"
"x42671","     mentioned your name. But slyness seems the fashion. Pray forgive"
"x42671","     me, if I have been very presuming, or at least do not punish me so"
"x42671","     far, as to exclude me from P. I shall never be quite happy till I"
"x42671","     have been all round the park. A low phaeton, with a nice little"
"x42671","     pair of ponies, would be the very thing. But I must write no more."
"x42671","     The children have been wanting me this half hour. Your's, very"
"x42671","     sincerely,"
"x42671",""
"x42671","     ""M. GARDINER."""
"x42671",""
"x42671","The contents of this letter threw Elizabeth into a flutter of spirits,"
"x42671","in which it was difficult to determine whether pleasure or pain bore the"
"x42671","greatest share. The vague and unsettled suspicions which uncertainty had"
"x42671","produced of what Mr. Darcy might have been doing to forward her sister's"
"x42671","match, which she had feared to encourage, as an exertion of goodness too"
"x42671","great to be probable, and at the same time dreaded to be just, from the"
"x42671","pain of obligation, were proved beyond their greatest extent to be true!"
"x42671","He had followed them purposely to town, he had taken on himself all the"
"x42671","trouble and mortification attendant on such a research; in which"
"x42671","supplication had been necessary to a woman whom he must abominate and"
"x42671","despise, and where he was reduced to meet, frequently meet, reason with,"
"x42671","persuade, and finally bribe, the man whom he always most wished to"
"x42671","avoid, and whose very name it was punishment to him to pronounce. He had"
"x42671","done all this for a girl whom he could neither regard nor esteem. Her"
"x42671","heart did whisper, that he had done it for her. But it was a hope"
"x42671","shortly checked by other considerations, and she soon felt that even her"
"x42671","vanity was insufficient, when required to depend on his affection for"
"x42671","her, for a woman who had already refused him, as able to overcome a"
"x42671","sentiment so natural as abhorrence against relationship with Wickham."
"x42671","Brother-in-law of Wickham! Every kind of pride must revolt from the"
"x42671","connection. He had to be sure done much. She was ashamed to think how"
"x42671","much. But he had given a reason for his interference, which asked no"
"x42671","extraordinary stretch of belief. It was reasonable that he should feel"
"x42671","he had been wrong; he had liberality, and he had the means of exercising"
"x42671","it; and though she would not place herself as his principal inducement,"
"x42671","she could, perhaps, believe, that remaining partiality for her, might"
"x42671","assist his endeavours in a cause where her peace of mind must be"
"x42671","materially concerned. It was painful, exceedingly painful, to know that"
"x42671","they were under obligations to a person who could never receive a"
"x42671","return. They owed the restoration of Lydia, her character, every thing"
"x42671","to him. Oh! how heartily did she grieve over every ungracious sensation"
"x42671","she had ever encouraged, every saucy speech she had ever directed"
"x42671","towards him. For herself she was humbled; but she was proud of him."
"x42671","Proud that in a cause of compassion and honour, he had been able to get"
"x42671","the better of himself. She read over her aunt's commendation of him"
"x42671","again and again. It was hardly enough; but it pleased her. She was even"
"x42671","sensible of some pleasure, though mixed with regret, on finding how"
"x42671","steadfastly both she and her uncle had been persuaded that affection and"
"x42671","confidence subsisted between Mr. Darcy and herself."
"x42671",""
"x42671","She was roused from her seat, and her reflections, by some one's"
"x42671","approach; and before she could strike into another path, she was"
"x42671","overtaken by Wickham."
"x42671",""
"x42671","""I am afraid I interrupt your solitary ramble, my dear sister?"" said he,"
"x42671","as he joined her."
"x42671",""
"x42671","""You certainly do,"" she replied with a smile; ""but it does not follow"
"x42671","that the interruption must be unwelcome."""
"x42671",""
"x42671","""I should be sorry indeed, if it were. _We_ were always good friends;"
"x42671","and now we are better."""
"x42671",""
"x42671","""True. Are the others coming out?"""
"x42671",""
"x42671","""I do not know. Mrs. Bennet and Lydia are going in the carriage to"
"x42671","Meryton. And so, my dear sister, I find from our uncle and aunt, that"
"x42671","you have actually seen Pemberley."""
"x42671",""
"x42671","She replied in the affirmative."
"x42671",""
"x42671","""I almost envy you the pleasure, and yet I believe it would be too much"
"x42671","for me, or else I could take it in my way to Newcastle. And you saw the"
"x42671","old housekeeper, I suppose? Poor Reynolds, she was always very fond of"
"x42671","me. But of course she did not mention my name to you."""
"x42671",""
"x42671","""Yes, she did."""
"x42671",""
"x42671","""And what did she say?"""
"x42671",""
"x42671","""That you were gone into the army, and she was afraid had--not turned"
"x42671","out well. At such a distance as _that_, you know, things are strangely"
"x42671","misrepresented."""
"x42671",""
"x42671","""Certainly,"" he replied, biting his lips. Elizabeth hoped she had"
"x42671","silenced him; but he soon afterwards said,"
"x42671",""
"x42671","""I was surprised to see Darcy in town last month. We passed each other"
"x42671","several times. I wonder what he can be doing there."""
"x42671",""
"x42671","""Perhaps preparing for his marriage with Miss de Bourgh,"" said"
"x42671","Elizabeth. ""It must be something particular, to take him there at this"
"x42671","time of year."""
"x42671",""
"x42671","""Undoubtedly. Did you see him while you were at Lambton? I thought I"
"x42671","understood from the Gardiners that you had."""
"x42671",""
"x42671","""Yes; he introduced us to his sister."""
"x42671",""
"x42671","""And do you like her?"""
"x42671",""
"x42671","""Very much."""
"x42671",""
"x42671","""I have heard, indeed, that she is uncommonly improved within this year"
"x42671","or two. When I last saw her, she was not very promising. I am very glad"
"x42671","you liked her. I hope she will turn out well."""
"x42671",""
"x42671","""I dare say she will; she has got over the most trying age."""
"x42671",""
"x42671","""Did you go by the village of Kympton?"""
"x42671",""
"x42671","""I do not recollect that we did."""
"x42671",""
"x42671","""I mention it, because it is the living which I ought to have had. A"
"x42671","most delightful place!--Excellent Parsonage House! It would have suited"
"x42671","me in every respect."""
"x42671",""
"x42671","""How should you have liked making sermons?"""
"x42671",""
"x42671","""Exceedingly well. I should have considered it as part of my duty, and"
"x42671","the exertion would soon have been nothing. One ought not to"
"x42671","repine;--but, to be sure, it would have been such a thing for me! The"
"x42671","quiet, the retirement of such a life, would have answered all my ideas"
"x42671","of happiness! But it was not to be. Did you ever hear Darcy mention the"
"x42671","circumstance, when you were in Kent?"""
"x42671",""
"x42671","""I _have_ heard from authority, which I thought _as good_, that it was"
"x42671","left you conditionally only, and at the will of the present patron."""
"x42671",""
"x42671","""You have. Yes, there was something in _that_; I told you so from the"
"x42671","first, you may remember."""
"x42671",""
"x42671","""I _did_ hear, too, that there was a time, when sermon-making was not so"
"x42671","palatable to you as it seems to be at present; that you actually"
"x42671","declared your resolution of never taking orders, and that the business"
"x42671","had been compromised accordingly."""
"x42671",""
"x42671","""You did! and it was not wholly without foundation. You may remember"
"x42671","what I told you on that point, when first we talked of it."""
"x42671",""
"x42671","They were now almost at the door of the house, for she had walked fast"
"x42671","to get rid of him; and unwilling for her sister's sake, to provoke him,"
"x42671","she only said in reply, with a good-humoured smile,"
"x42671",""
"x42671","""Come, Mr. Wickham, we are brother and sister, you know. Do not let us"
"x42671","quarrel about the past. In future, I hope we shall be always of one"
"x42671","mind."""
"x42671",""
"x42671","She held out her hand; he kissed it with affectionate gallantry, though"
"x42671","he hardly knew how to look, and they entered the house."
"x42671",""
"x42671",""
"x42671",""
"x42671",""
"x42671","CHAPTER XI."
"x42671",""
"x42671",""
"x42671","Mr. Wickham was so perfectly satisfied with this conversation, that he"
"x42671","never again distressed himself, or provoked his dear sister Elizabeth,"
"x42671","by introducing the subject of it; and she was pleased to find that she"
"x42671","had said enough to keep him quiet."
"x42671",""
"x42671","The day of his and Lydia's departure soon came, and Mrs. Bennet was"
"x42671","forced to submit to a separation, which, as her husband by no means"
"x42671","entered into her scheme of their all going to Newcastle, was likely to"
"x42671","continue at least a twelvemonth."
"x42671",""
"x42671","""Oh! my dear Lydia,"" she cried, ""when shall we meet again?"""
"x42671",""
"x42671","""Oh, lord! I don't know. Not these two or three years perhaps."""
"x42671",""
"x42671","""Write to me very often, my dear."""
"x42671",""
"x42671","""As often as I can. But you know married women have never much time for"
"x42671","writing. My sisters may write to _me_. They will have nothing else to"
"x42671","do."""
"x42671",""
"x42671","Mr. Wickham's adieus were much more affectionate than his wife's. He"
"x42671","smiled, looked handsome, and said many pretty things."
"x42671",""
"x42671","""He is as fine a fellow,"" said Mr. Bennet, as soon as they were out of"
"x42671","the house, ""as ever I saw. He simpers, and smirks, and makes love to us"
"x42671","all. I am prodigiously proud of him. I defy even Sir William Lucas"
"x42671","himself, to produce a more valuable son-in-law."""
"x42671",""
"x42671","The loss of her daughter made Mrs. Bennet very dull for several days."
"x42671",""
"x42671","""I often think,"" said she, ""that there is nothing so bad as parting with"
"x42671","one's friends. One seems so forlorn without them."""
"x42671",""
"x42671","""This is the consequence you see, Madam, of marrying a daughter,"" said"
"x42671","Elizabeth. ""It must make you better satisfied that your other four are"
"x42671","single."""
"x42671",""
"x42671","""It is no such thing. Lydia does not leave me because she is married;"
"x42671","but only because her husband's regiment happens to be so far off. If"
"x42671","that had been nearer, she would not have gone so soon."""
"x42671",""
"x42671","But the spiritless condition which this event threw her into, was"
"x42671","shortly relieved, and her mind opened again to the agitation of hope, by"
"x42671","an article of news, which then began to be in circulation. The"
"x42671","housekeeper at Netherfield had received orders to prepare for the"
"x42671","arrival of her master, who was coming down in a day or two, to shoot"
"x42671","there for several weeks. Mrs. Bennet was quite in the fidgets. She"
"x42671","looked at Jane, and smiled, and shook her head by turns."
"x42671",""
"x42671","""Well, well, and so Mr. Bingley is coming down, sister,"" (for Mrs."
"x42671","Philips first brought her the news.) ""Well, so much the better. Not that"
"x42671","I care about it, though. He is nothing to us, you know, and I am sure"
"x42671","_I_ never want to see him again. But, however, he is very welcome to"
"x42671","come to Netherfield, if he likes it. And who knows what _may_ happen?"
"x42671","But that is nothing to us. You know, sister, we agreed long ago never to"
"x42671","mention a word about it. And so, is it quite certain he is coming?"""
"x42671",""
"x42671","""You may depend on it,"" replied the other, ""for Mrs. Nicholls was in"
"x42671","Meryton last night; I saw her passing by, and went out myself on purpose"
"x42671","to know the truth of it; and she told me that it was certain true. He"
"x42671","comes down on Thursday at the latest, very likely on Wednesday. She was"
"x42671","going to the butcher's, she told me, on purpose to order in some meat on"
"x42671","Wednesday, and she has got three couple of ducks, just fit to be"
"x42671","killed."""
"x42671",""
"x42671","Miss Bennet had not been able to hear of his coming, without changing"
"x42671","colour. It was many months since she had mentioned his name to"
"x42671","Elizabeth; but now, as soon as they were alone together, she said,"
"x42671",""
"x42671","""I saw you look at me to-day, Lizzy, when my aunt told us of the present"
"x42671","report; and I know I appeared distressed. But don't imagine it was from"
"x42671","any silly cause. I was only confused for the moment, because I felt"
"x42671","that I _should_ be looked at. I do assure you, that the news does not"
"x42671","affect me either with pleasure or pain. I am glad of one thing, that he"
"x42671","comes alone; because we shall see the less of him. Not that I am afraid"
"x42671","of _myself_, but I dread other people's remarks."""
"x42671",""
"x42671","Elizabeth did not know what to make of it. Had she not seen him in"
"x42671","Derbyshire, she might have supposed him capable of coming there, with no"
"x42671","other view than what was acknowledged; but she still thought him partial"
"x42671","to Jane, and she wavered as to the greater probability of his coming"
"x42671","there _with_ his friend's permission, or being bold enough to come"
"x42671","without it."
"x42671",""
"x42671","""Yet it is hard,"" she sometimes thought, ""that this poor man cannot come"
"x42671","to a house, which he has legally hired, without raising all this"
"x42671","speculation! I _will_ leave him to himself."""
"x42671",""
"x42671","In spite of what her sister declared, and really believed to be her"
"x42671","feelings, in the expectation of his arrival, Elizabeth could easily"
"x42671","perceive that her spirits were affected by it. They were more disturbed,"
"x42671","more unequal, than she had often seen them."
"x42671",""
"x42671","The subject which had been so warmly canvassed between their parents,"
"x42671","about a twelvemonth ago, was now brought forward again."
"x42671",""
"x42671","""As soon as ever Mr. Bingley comes, my dear,"" said Mrs. Bennet, ""you"
"x42671","will wait on him of course."""
"x42671",""
"x42671","""No, no. You forced me into visiting him last year, and promised if I"
"x42671","went to see him, he should marry one of my daughters. But it ended in"
"x42671","nothing, and I will not be sent on a fool's errand again."""
"x42671",""
"x42671","His wife represented to him how absolutely necessary such an attention"
"x42671","would be from all the neighbouring gentlemen, on his returning to"
"x42671","Netherfield."
"x42671",""
"x42671","""'Tis an etiquette I despise,"" said he. ""If he wants our society, let"
"x42671","him seek it. He knows where we live. I will not spend _my_ hours in"
"x42671","running after my neighbours every time they go away, and come back"
"x42671","again."""
"x42671",""
"x42671","""Well, all I know is, that it will be abominably rude if you do not"
"x42671","wait on him. But, however, that shan't prevent my asking him to dine"
"x42671","here, I am determined. We must have Mrs. Long and the Gouldings soon."
"x42671","That will make thirteen with ourselves, so there will be just room at"
"x42671","table for him."""
"x42671",""
"x42671","Consoled by this resolution, she was the better able to bear her"
"x42671","husband's incivility; though it was very mortifying to know that her"
"x42671","neighbours might all see Mr. Bingley in consequence of it, before _they_"
"x42671","did. As the day of his arrival drew near,"
"x42671",""
"x42671","""I begin to be sorry that he comes at all,"" said Jane to her sister. ""It"
"x42671","would be nothing; I could see him with perfect indifference, but I can"
"x42671","hardly bear to hear it thus perpetually talked of. My mother means well;"
"x42671","but she does not know, no one can know how much I suffer from what she"
"x42671","says. Happy shall I be, when his stay at Netherfield is over!"""
"x42671",""
"x42671","""I wish I could say any thing to comfort you,"" replied Elizabeth; ""but"
"x42671","it is wholly out of my power. You must feel it; and the usual"
"x42671","satisfaction of preaching patience to a sufferer is denied me, because"
"x42671","you have always so much."""
"x42671",""
"x42671","Mr. Bingley arrived. Mrs. Bennet, through the assistance of servants,"
"x42671","contrived to have the earliest tidings of it, that the period of anxiety"
"x42671","and fretfulness on her side, might be as long as it could. She counted"
"x42671","the days that must intervene before their invitation could be sent;"
"x42671","hopeless of seeing him before. But on the third morning after his"
"x42671","arrival in Hertfordshire, she saw him from her dressing-room window,"
"x42671","enter the paddock, and ride towards the house."
"x42671",""
"x42671","Her daughters were eagerly called to partake of her joy. Jane resolutely"
"x42671","kept her place at the table; but Elizabeth, to satisfy her mother, went"
"x42671","to the window--she looked,--she saw Mr. Darcy with him, and sat down"
"x42671","again by her sister."
"x42671",""
"x42671","""There is a gentleman with him, mamma,"" said Kitty; ""who can it be?"""
"x42671",""
"x42671","""Some acquaintance or other, my dear, I suppose; I am sure I do not"
"x42671","know."""
"x42671",""
"x42671","""La!"" replied Kitty, ""it looks just like that man that used to be with"
"x42671","him before. Mr. what's his name. That tall, proud man."""
"x42671",""
"x42671","""Good gracious! Mr. Darcy!--and so it does I vow. Well, any friend of"
"x42671","Mr. Bingley's will always be welcome here to be sure; but else I must"
"x42671","say that I hate the very sight of him."""
"x42671",""
"x42671","Jane looked at Elizabeth with surprise and concern. She knew but little"
"x42671","of their meeting in Derbyshire, and therefore felt for the awkwardness"
"x42671","which must attend her sister, in seeing him almost for the first time"
"x42671","after receiving his explanatory letter. Both sisters were uncomfortable"
"x42671","enough. Each felt for the other, and of course for themselves; and their"
"x42671","mother talked on, of her dislike of Mr. Darcy, and her resolution to be"
"x42671","civil to him only as Mr. Bingley's friend, without being heard by either"
"x42671","of them. But Elizabeth had sources of uneasiness which could not be"
"x42671","suspected by Jane, to whom she had never yet had courage to shew Mrs."
"x42671","Gardiner's letter, or to relate her own change of sentiment towards him."
"x42671","To Jane, he could be only a man whose proposals she had refused, and"
"x42671","whose merit she had undervalued; but to her own more extensive"
"x42671","information, he was the person, to whom the whole family were indebted"
"x42671","for the first of benefits, and whom she regarded herself with an"
"x42671","interest, if not quite so tender, at least as reasonable and just, as"
"x42671","what Jane felt for Bingley. Her astonishment at his coming--at his"
"x42671","coming to Netherfield, to Longbourn, and voluntarily seeking her again,"
"x42671","was almost equal to what she had known on first witnessing his altered"
"x42671","behaviour in Derbyshire."
"x42671",""
"x42671","The colour which had been driven from her face, returned for half a"
"x42671","minute with an additional glow, and a smile of delight added lustre to"
"x42671","her eyes, as she thought for that space of time, that his affection and"
"x42671","wishes must still be unshaken. But she would not be secure."
"x42671",""
"x42671","""Let me first see how he behaves,"" said she; ""it will then be early"
"x42671","enough for expectation."""
"x42671",""
"x42671","She sat intently at work, striving to be composed, and without daring to"
"x42671","lift up her eyes, till anxious curiosity carried them to the face of her"
"x42671","sister, as the servant was approaching the door. Jane looked a little"
"x42671","paler than usual, but more sedate than Elizabeth had expected. On the"
"x42671","gentlemen's appearing, her colour increased; yet she received them with"
"x42671","tolerable ease, and with a propriety of behaviour equally free from any"
"x42671","symptom of resentment, or any unnecessary complaisance."
"x42671",""
"x42671","Elizabeth said as little to either as civility would allow, and sat down"
"x42671","again to her work, with an eagerness which it did not often command. She"
"x42671","had ventured only one glance at Darcy. He looked serious as usual; and"
"x42671","she thought, more as he had been used to look in Hertfordshire, than as"
"x42671","she had seen him at Pemberley. But, perhaps he could not in her mother's"
"x42671","presence be what he was before her uncle and aunt. It was a painful, but"
"x42671","not an improbable, conjecture."
"x42671",""
"x42671","Bingley, she had likewise seen for an instant, and in that short period"
"x42671","saw him looking both pleased and embarrassed. He was received by Mrs."
"x42671","Bennet with a degree of civility, which made her two daughters ashamed,"
"x42671","especially when contrasted with the cold and ceremonious politeness of"
"x42671","her curtsey and address to his friend."
"x42671",""
"x42671","Elizabeth particularly, who knew that her mother owed to the latter the"
"x42671","preservation of her favourite daughter from irremediable infamy, was"
"x42671","hurt and distressed to a most painful degree by a distinction so ill"
"x42671","applied."
"x42671",""
"x42671","Darcy, after enquiring of her how Mr. and Mrs. Gardiner did, a question"
"x42671","which she could not answer without confusion, said scarcely any thing."
"x42671","He was not seated by her; perhaps that was the reason of his silence;"
"x42671","but it had not been so in Derbyshire. There he had talked to her"
"x42671","friends, when he could not to herself. But now several minutes elapsed,"
"x42671","without bringing the sound of his voice; and when occasionally, unable"
"x42671","to resist the impulse of curiosity, she raised her eyes to his face, she"
"x42671","as often found him looking at Jane, as at herself, and frequently on no"
"x42671","object but the ground. More thoughtfulness, and less anxiety to please"
"x42671","than when they last met, were plainly expressed. She was disappointed,"
"x42671","and angry with herself for being so."
"x42671",""
"x42671","""Could I expect it to be otherwise!"" said she. ""Yet why did he come?"""
"x42671",""
"x42671","She was in no humour for conversation with any one but himself; and to"
"x42671","him she had hardly courage to speak."
"x42671",""
"x42671","She enquired after his sister, but could do no more."
"x42671",""
"x42671","""It is a long time, Mr. Bingley, since you went away,"" said Mrs. Bennet."
"x42671",""
"x42671","He readily agreed to it."
"x42671",""
"x42671","""I began to be afraid you would never come back again. People _did_ say,"
"x42671","you meant to quit the place entirely at Michaelmas; but, however, I hope"
"x42671","it is not true. A great many changes have happened in the neighbourhood,"
"x42671","since you went away. Miss Lucas is married and settled. And one of my"
"x42671","own daughters. I suppose you have heard of it; indeed, you must have"
"x42671","seen it in the papers. It was in the Times and the Courier, I know;"
"x42671","though it was not put in as it ought to be. It was only said, 'Lately,"
"x42671","George Wickham, Esq. to Miss Lydia Bennet,' without there being a"
"x42671","syllable said of her father, or the place where she lived, or any thing."
"x42671","It was my brother Gardiner's drawing up too, and I wonder how he came to"
"x42671","make such an awkward business of it. Did you see it?"""
"x42671",""
"x42671","Bingley replied that he did, and made his congratulations. Elizabeth"
"x42671","dared not lift up her eyes. How Mr. Darcy looked, therefore, she could"
"x42671","not tell."
"x42671",""
"x42671","""It is a delightful thing, to be sure, to have a daughter well married,"""
"x42671","continued her mother, ""but at the same time, Mr. Bingley, it is very"
"x42671","hard to have her taken such a way from me. They are gone down to"
"x42671","Newcastle, a place quite northward, it seems, and there they are to"
"x42671","stay, I do not know how long. His regiment is there; for I suppose you"
"x42671","have heard of his leaving the ----shire, and of his being gone into the"
"x42671","regulars. Thank Heaven! he has _some_ friends, though perhaps not so"
"x42671","many as he deserves."""
"x42671",""
"x42671","Elizabeth, who knew this to be levelled at Mr. Darcy, was in such misery"
"x42671","of shame, that she could hardly keep her seat. It drew from her,"
"x42671","however, the exertion of speaking, which nothing else had so effectually"
"x42671","done before; and she asked Bingley, whether he meant to make any stay in"
"x42671","the country at present. A few weeks, he believed."
"x42671",""
"x42671","""When you have killed all your own birds, Mr. Bingley,"" said her mother,"
"x42671","""I beg you will come here, and shoot as many as you please, on Mr."
"x42671","Bennet's manor. I am sure he will be vastly happy to oblige you, and"
"x42671","will save all the best of the covies for you."""
"x42671",""
"x42671","Elizabeth's misery increased, at such unnecessary, such officious"
"x42671","attention! Were the same fair prospect to arise at present, as had"
"x42671","flattered them a year ago, every thing, she was persuaded, would be"
"x42671","hastening to the same vexatious conclusion. At that instant she felt,"
"x42671","that years of happiness could not make Jane or herself amends, for"
"x42671","moments of such painful confusion."
"x42671",""
"x42671","""The first wish of my heart,"" said she to herself, ""is never more to be"
"x42671","in company with either of them. Their society can afford no pleasure,"
"x42671","that will atone for such wretchedness as this! Let me never see either"
"x42671","one or the other again!"""
"x42671",""
"x42671","Yet the misery, for which years of happiness were to offer no"
"x42671","compensation, received soon afterwards material relief, from observing"
"x42671","how much the beauty of her sister re-kindled the admiration of her"
