"gutenberg_id","text"
"x18857","of the raft, Hans at the helm, ""spitting fire"" under the influence of"
"x18857","the electricity which seemed to have gone through him."
"x18857",""
"x18857","Whither are we going, I ask? and echo answers, Whither?"
"x18857",""
"x18857","............."
"x18857",""
"x18857","Tuesday, August 25th. I have just come out of a long fainting fit. The"
"x18857","awful and hideous storm still continues; the lightning has increased in"
"x18857","vividness, and pours out its fiery wrath like a brood of serpents let"
"x18857","loose in the atmosphere."
"x18857",""
"x18857","Are we still upon the sea? Yes, and being carried along with incredible"
"x18857","velocity."
"x18857",""
"x18857","We have passed under England, under the Channel, under France, probably"
"x18857","under the whole extent of Europe."
"x18857",""
"x18857","       *       *       *       *       *"
"x18857",""
"x18857","Another awful clamor in the distance. This time it is certain that the"
"x18857","sea is breaking upon the rocks at no great distance. Then--"
"x18857",""
"x18857",".............."
"x18857",""
"x18857",".............."
"x18857",""
"x18857",""
"x18857",""
"x18857",""
"x18857","CHAPTER 33"
"x18857",""
"x18857","OUR ROUTE REVERSED"
"x18857",""
"x18857",""
"x18857","Here ends what I call ""My Journal"" of our voyage on board the raft,"
"x18857","which journal was happily saved from the wreck. I proceed with my"
"x18857","narrative as I did before I commenced my daily notes."
"x18857",""
"x18857","What happened when the terrible shock took place, when the raft was cast"
"x18857","upon the rocky shore, it would be impossible for me now to say. I felt"
"x18857","myself precipitated violently into the boiling waves, and if I escaped"
"x18857","from a certain and cruel death, it was wholly owing to the determination"
"x18857","of the faithful Hans, who, clutching me by the arm, saved me from the"
"x18857","yawning abyss."
"x18857",""
"x18857","The courageous Icelander then carried me in his powerful arms, far out"
"x18857","of the reach of the waves, and laid me down upon a burning expanse of"
"x18857","sand, where I found myself some time afterwards in the company of my"
"x18857","uncle, the Professor."
"x18857",""
"x18857","Then he quietly returned towards the fatal rocks, against which the"
"x18857","furious waves were beating, in order to save any stray waifs from the"
"x18857","wreck. This man was always practical and thoughtful. I could not utter a"
"x18857","word; I was quite overcome with emotion; my whole body was broken and"
"x18857","bruised with fatigue; it took hours before I was anything like myself."
"x18857",""
"x18857","Meanwhile, there fell a fearful deluge of rain, drenching us to the"
"x18857","skin. Its very violence, however, proclaimed the approaching end of the"
"x18857","storm. Some overhanging rocks afforded us a slight protection from the"
"x18857","torrents."
"x18857",""
"x18857","Under this shelter, Hans prepared some food, which, however, I was"
"x18857","unable to touch; and, exhausted by the three weary days and nights of"
"x18857","watching, we fell into a deep and painful sleep. My dreams were fearful,"
"x18857","but at last exhausted nature asserted her supremacy, and I slumbered."
"x18857",""
"x18857","Next day when I awoke the change was magical. The weather was"
"x18857","magnificent. Air and sea, as if by mutual consent, had regained their"
"x18857","serenity. Every trace of the storm, even the faintest, had disappeared."
"x18857","I was saluted on my awakening by the first joyous tones I had heard from"
"x18857","the Professor for many a day. His gaiety, indeed, was something"
"x18857","terrible."
"x18857",""
"x18857","""Well, my lad,"" he cried, rubbing his hands together, ""have you slept"
"x18857","soundly?"""
"x18857",""
"x18857","Might it not have been supposed that we were in the old house on the"
"x18857","Konigstrasse; that I had just come down quietly to my breakfast; and"
"x18857","that my marriage with Gretchen was to take place that very day? My"
"x18857","uncle's coolness was exasperating."
"x18857",""
"x18857","Alas, considering how the tempest had driven us in an easterly"
"x18857","direction, we had passed under the whole of Germany, under the city of"
"x18857","Hamburg where I had been so happy, under the very street which contained"
"x18857","all I loved and cared for in the world."
"x18857",""
"x18857","It was a positive fact that I was only separated from her by a distance"
"x18857","of forty leagues. But these forty leagues were of hard, impenetrable"
"x18857","granite!"
"x18857",""
"x18857","All these dreary and miserable reflections passed through my mind,"
"x18857","before I attempted to answer my uncle's question."
"x18857",""
"x18857","""Why, what is the matter?"" he cried. ""Cannot you say whether you have"
"x18857","slept well or not?"""
"x18857",""
"x18857","""I have slept very well,"" was my reply, ""but every bone in my body"
"x18857","aches. I suppose that will lead to nothing."""
"x18857",""
"x18857","""Nothing at all, my boy. It is only the result of the fatigue of the"
"x18857","last few days--that is all."""
"x18857",""
"x18857","""You appear--if I may be allowed to say so--to be very jolly this"
"x18857","morning,"" I said."
"x18857",""
"x18857","""Delighted, my dear boy, delighted. Was never happier in my life. We"
"x18857","have at last reached the wished-for port."""
"x18857",""
"x18857","""The end of our expedition?"" cried I, in a tone of considerable"
"x18857","surprise."
"x18857",""
"x18857","""No; but to the confines of that sea which I began to fear would never"
"x18857","end, but go round the whole world. We will now tranquilly resume our"
"x18857","journey by land, and once again endeavor to dive into the centre of the"
"x18857","earth."""
"x18857",""
"x18857","""My dear uncle,"" I began, in a hesitating kind of way, ""allow me to ask"
"x18857","you one question."""
"x18857",""
"x18857","""Certainly, Harry; a dozen if you think proper."""
"x18857",""
"x18857","""One will suffice. How about getting back?"" I asked."
"x18857",""
"x18857","""How about getting back? What a question to ask. We have not as yet"
"x18857","reached the end of our journey."""
"x18857",""
"x18857","""I know that. All I want to know is how you propose we shall manage the"
"x18857","return voyage?"""
"x18857",""
"x18857","""In the most simple manner in the world,"" said the imperturbable"
"x18857","Professor. ""Once we reach the exact centre of this sphere, either we"
"x18857","shall find a new road by which to ascend to the surface, or we shall"
"x18857","simply turn round and go back by the way we came. I have every reason to"
"x18857","believe that while we are traveling forward, it will not close behind"
"x18857","us."""
"x18857",""
"x18857","""Then one of the first matters to see to will be to repair the raft,"""
"x18857","was my rather melancholy response."
"x18857",""
"x18857","""Of course. We must attend to that above all things,"" continued the"
"x18857","Professor."
"x18857",""
"x18857","""Then comes the all-important question of provisions,"" I urged. ""Have we"
"x18857","anything like enough left to enable us to accomplish such great, such"
"x18857","amazing, designs as you contemplate carrying out?"""
"x18857",""
"x18857","""I have seen into the matter, and my answer is in the affirmative. Hans"
"x18857","is a very clever fellow, and I have reason to believe that he has saved"
"x18857","the greater part of the cargo. But the best way to satisfy your scruples"
"x18857","is to come and judge for yourself."""
"x18857",""
"x18857","Saying which, he led the way out of the kind of open grotto in which we"
"x18857","had taken shelter. I had almost begun to hope that which I should rather"
"x18857","have feared, and this was the impossibility of such a shipwreck leaving"
"x18857","even the slightest signs of what it had carried as freight. I was,"
"x18857","however, thoroughly mistaken."
"x18857",""
"x18857","As soon as I reached the shores of this inland sea, I found Hans"
"x18857","standing gravely in the midst of a large number of things laid out in"
"x18857","complete order. My uncle wrung his hands with deep and silent gratitude."
"x18857","His heart was too full for speech."
"x18857",""
"x18857","This man, whose superhuman devotion to his employers I not only never"
"x18857","saw surpassed, nor even equaled, had been hard at work all the time we"
"x18857","slept, and at the risk of his life had succeeded in saving the most"
"x18857","precious articles of our cargo."
"x18857",""
"x18857","Of course, under the circumstances, we necessarily experienced several"
"x18857","severe losses. Our weapons had wholly vanished. But experience had"
"x18857","taught us to do without them. The provision of powder had, however,"
"x18857","remained intact, after having narrowly escaped blowing us all to atoms"
"x18857","in the storm."
"x18857",""
"x18857","""Well,"" said the Professor, who was now ready to make the best of"
"x18857","everything, ""as we have no guns, all we have to do is to give up all"
"x18857","idea of hunting."""
"x18857",""
"x18857","""Yes, my dear sir, we can do without them, but what about all our"
"x18857","instruments?"""
"x18857",""
"x18857","""Here is the manometer, the most useful of all, and which I gladly"
"x18857","accept in lieu of the rest. With it alone I can calculate the depth as"
"x18857","we proceed; by its means alone I shall be able to decide when we have"
"x18857","reached the centre of the earth. Ha, ha! but for this little instrument"
"x18857","we might make a mistake, and run the risk of coming out at the"
"x18857","antipodes!"""
"x18857",""
"x18857","All this was said amid bursts of unnatural laughter."
"x18857",""
"x18857","""But the compass,"" I cried, ""without that what can we do?"""
"x18857",""
"x18857","""Here it is, safe and sound!"" he cried, with real joy, ""ah, ah, and here"
"x18857","we have the chronometer and the thermometers. Hans the hunter is indeed"
"x18857","an invaluable man!"""
"x18857",""
"x18857","It was impossible to deny this fact. As far as the nautical and other"
"x18857","instruments were concerned, nothing was wanting. Then on further"
"x18857","examination, I found ladders, cords, pickaxes, crowbars, and shovels,"
"x18857","all scattered about on the shore."
"x18857",""
"x18857","There was, however, finally the most important question of all, and that"
"x18857","was, provisions."
"x18857",""
"x18857","""But what are we to do for food?"" I asked."
"x18857",""
"x18857","""Let us see to the commissariat department"", replied my uncle gravely."
"x18857",""
"x18857","The boxes which contained our supply of food for the voyage were placed"
"x18857","in a row along the strand, and were in a capital state of preservation;"
"x18857","the sea had in every case respected their contents, and to sum up in one"
"x18857","sentence, taking into consideration, biscuits, salt meat, Schiedam and"
"x18857","dried fish, we could still calculate on having about four months'"
"x18857","supply, if used with prudence and caution."
"x18857",""
"x18857","""Four months,"" cried the sanguine Professor in high glee. ""Then we shall"
"x18857","have plenty of time both to go and to come, and with what remains I"
"x18857","undertake to give a grand dinner to my colleagues of the Johanneum."""
"x18857",""
"x18857","I sighed. I should by this time have become used to the temperament of"
"x18857","my uncle, and yet this man astonished me more and more every day. He was"
"x18857","the greatest human enigma I ever had known."
"x18857",""
"x18857","""Now,"" he, ""before we do anything else, we must lay in a stock of fresh"
"x18857","water. The rain has fallen in abundance, and filled the hollows of the"
"x18857","granite. There is a rich supply of water, and we have no fear of"
"x18857","suffering from thirst, which in our circumstances is of the last"
"x18857","importance. As for the raft, I shall recommend Hans to repair it to the"
"x18857","best of his abilities; though I have every reason to believe we shall"
"x18857","not require it again."""
"x18857",""
"x18857","""How is that?"" I cried, more amazed than ever at my uncle's style of"
"x18857","reasoning."
"x18857",""
"x18857","""I have an idea, my dear boy; it is none other than this simple fact; we"
"x18857","shall not come out by the same opening as that by which we entered."""
"x18857",""
"x18857","I began to look at my uncle with vague suspicion. An idea had more than"
"x18857","once taken possession of me; and this was, that he was going mad. And"
"x18857","yet, little did I think how true and prophetic his words were doomed to"
"x18857","be."
"x18857",""
"x18857","""And now,"" he said, ""having seen to all these matters of detail, to"
"x18857","breakfast."""
"x18857",""
"x18857","I followed him to a sort of projecting cape, after he had given his last"
"x18857","instructions to our guide. In this original position, with dried meat,"
"x18857","biscuit, and a delicious cup of tea, we made a satisfactory meal--I may"
"x18857","say one of the most welcome and pleasant I ever remember. Exhaustion,"
"x18857","the keen atmosphere, the state of calm after so much agitation, all"
"x18857","contributed to give me an excellent appetite. Indeed, it contributed"
"x18857","very much to producing a pleasant and cheerful state of mind."
"x18857",""
"x18857","While breakfast was in hand, and between the sips of warm tea, I asked"
"x18857","my uncle if he had any idea of how we now stood in relation to the world"
"x18857","above."
"x18857",""
"x18857","""For my part,"" I added, ""I think it will be rather difficult to"
"x18857","determine."""
"x18857",""
"x18857","""Well, if we were compelled to fix the exact spot,"" said my uncle, ""it"
"x18857","might be difficult, since during the three days of that awful tempest I"
"x18857","could keep no account either of the quickness of our pace, or of the"
"x18857","direction in which the raft was going. Still, we will endeavor to"
"x18857","approximate to the truth. We shall not, I believe, be so very far out."""
"x18857",""
"x18857","""Well, if I recollect rightly,"" I replied, ""our last observation was"
"x18857","made at the geyser island."""
"x18857",""
"x18857","""Harry's Island, my boy! Harry's Island. Do not decline the honor of"
"x18857","having named it; given your name to an island discovered by us, the"
"x18857","first human beings who trod it since the creation of the world!"""
"x18857",""
"x18857","""Let it be so, then. At Harry's Island we had already gone over two"
"x18857","hundred and seventy leagues of sea, and we were, I believe, about six"
"x18857","hundred leagues, more or less, from Iceland."""
"x18857",""
"x18857","""Good. I am glad to see that you remember so well. Let us start from"
"x18857","that point, and let us count four days of storm, during which our rate"
"x18857","of traveling must have been very great. I should say that our velocity"
"x18857","must have been about eighty leagues to the twenty-four hours."""
"x18857",""
"x18857","I agreed that I thought this a fair calculation. There were then three"
"x18857","hundred leagues to be added to the grand total."
"x18857",""
"x18857","""Yes, and the Central Sea must extend at least six hundred leagues from"
"x18857","side to side. Do you know, my boy, Harry, that we have discovered an"
"x18857","inland lake larger than the Mediterranean?"""
"x18857",""
"x18857","""Certainly, and we only know of its extent in one way. It may be"
"x18857","hundreds of miles in length."""
"x18857",""
"x18857","""Very likely."""
"x18857",""
"x18857","""Then,"" said I, after calculating for some for some minutes, ""if your"
"x18857","previsions are right, we are at this moment exactly under the"
"x18857","Mediterranean itself."""
"x18857",""
"x18857","""Do you think so?"""
"x18857",""
"x18857","""Yes, I am almost certain of it. Are we not nine hundred leagues distant"
"x18857","from Reykjavik?"""
"x18857",""
"x18857","""That is perfectly true, and a famous bit of road we have traveled, my"
"x18857","boy. But why we should be under the Mediterranean more than under Turkey"
"x18857","or the Atlantic Ocean can only be known when we are sure of not having"
"x18857","deviated from our course; and of this we know nothing."""
"x18857",""
"x18857","""I do not think we were driven very far from our course; the wind"
"x18857","appears to me to have been always about the same. My opinion is that"
"x18857","this shore must be situated to the southeast of Port Gretchen."""
"x18857",""
"x18857","""Good--I hope so. It will, however, be easy to decide the matter by"
"x18857","taking the bearings from our departure by means of the compass. Come"
"x18857","along, and we will consult that invaluable invention."""
"x18857",""
"x18857","The Professor now walked eagerly in the direction of the rock where the"
"x18857","indefatigable Hans had placed the instruments in safety. My uncle was"
"x18857","gay and lighthearted; he rubbed his hands, and assumed all sorts of"
"x18857","attitudes. He was to all appearance once more a young man. Since I had"
"x18857","known him, never had he been so amiable and pleasant. I followed him,"
"x18857","rather curious to know whether I had made any mistake in my estimation"
"x18857","of our position."
"x18857",""
"x18857","As soon as we had reached the rock, my uncle took the compass, placed it"
"x18857","horizontally before him, and looked keenly at the needle."
"x18857",""
"x18857","As he had at first shaken it to give it vivacity, it oscillated"
"x18857","considerably, and then slowly assumed its right position under the"
"x18857","influence of the magnetic power."
"x18857",""
"x18857","The Professor bent his eyes curiously over the wondrous instrument. A"
"x18857","violent start immediately showed the extent of his emotion."
"x18857",""
"x18857","He closed his eyes, rubbed them, and took another and a keener survey."
"x18857",""
"x18857","Then he turned slowly round to me, stupefaction depicted on his"
"x18857","countenance."
"x18857",""
"x18857","""What is the matter?"" said I, beginning to be alarmed."
"x18857",""
"x18857","He could not speak. He was too overwhelmed for words. He simply pointed"
"x18857","to the instrument."
"x18857",""
"x18857","I examined it eagerly according to his mute directions, and a loud cry"
"x18857","of surprise escaped my lips. The needle of the compass pointed due"
"x18857","north--in the direction we expected was the south!"
"x18857",""
"x18857","It pointed to the shore instead of to the high seas."
"x18857",""
"x18857","I shook the compass; I examined it with a curious and anxious eye. It"
"x18857","was in a state of perfection. No blemish in any way explained the"
"x18857","phenomenon. Whatever position we forced the needle into, it returned"
"x18857","invariably to the same unexpected point."
"x18857",""
"x18857","It was useless attempting to conceal from ourselves the fatal truth."
"x18857",""
"x18857","There could be no doubt about it, unwelcome as was the fact, that during"
"x18857","the tempest, there had been a sudden slant of wind, of which we had been"
"x18857","unable to take any account, and thus the raft had carried us back to the"
"x18857","shores we had left, apparently forever, so many days before!"
"x18857",""
"x18857",""
"x18857",""
"x18857",""
"x18857","CHAPTER 34"
"x18857",""
"x18857","A VOYAGE OF DISCOVERY"
"x18857",""
"x18857",""
"x18857","It would be altogether impossible for me to give any idea of the utter"
"x18857","astonishment which overcame the Professor on making this extraordinary"
"x18857","discovery. Amazement, incredulity, and rage were blended in such a way"
"x18857","as to alarm me."
"x18857",""
"x18857","During the whole course of my Life I had never seen a man at first so"
"x18857","chapfallen; and then so furiously indignant."
"x18857",""
"x18857","The terrible fatigues of our sea voyage, the fearful dangers we had"
"x18857","passed through, had all, all, gone for nothing. We had to begin them all"
"x18857","over again."
"x18857",""
"x18857","Instead of progressing, as we fondly expected, during a voyage of so"
"x18857","many days, we had retreated. Every hour of our expedition on the raft"
"x18857","had been so much lost time!"
"x18857",""
"x18857","Presently, however, the indomitable energy of my uncle overcame every"
"x18857","other consideration."
"x18857",""
"x18857","""So,"" he said, between his set teeth, ""fatality will play me these"
"x18857","terrible tricks. The elements themselves conspire to overwhelm me with"
"x18857","mortification. Air, fire, and water combine their united efforts to"
"x18857","oppose my passage. Well, they shall see what the earnest will of a"
"x18857","determined man can do. I will not yield, I will not retreat even one"
"x18857","inch; and we shall see who shall triumph in this great contest--man or"
"x18857","nature."""
"x18857",""
"x18857","Standing upright on a rock, irritated and menacing, Professor Hardwigg,"
"x18857","like the ferocious Ajax, seemed to defy the fates. I, however, took upon"
"x18857","myself to interfere, and to impose some sort of check upon such"
"x18857","insensate enthusiasm."
"x18857",""
"x18857","""Listen to me, Uncle,"" I said, in a firm but temperate tone of voice,"
"x18857","""there must be some limit to ambition here below. It is utterly useless"
"x18857","to struggle against the impossible. Pray listen to reason. We are"
"x18857","utterly unprepared for a sea voyage; it is simply madness to think of"
"x18857","performing a journey of five hundred leagues upon a wretched pile of"
"x18857","beams, with a counterpane for a sail, a paltry stick for a mast, and a"
"x18857","tempest to contend with. As we are totally incapable of steering our"
"x18857","frail craft, we shall become the mere plaything of the storm, and it is"
"x18857","acting the part of madmen if we, a second time, run any risk upon this"
"x18857","dangerous and treacherous Central Sea."""
"x18857",""
"x18857","These are only a few of the reasons and arguments I put"
"x18857","together--reasons and arguments which to me appeared unanswerable. I was"
"x18857","allowed to go on without interruption for about ten minutes. The"
"x18857","explanation to this I soon discovered. The Professor was not even"
"x18857","listening, and did not hear a word of all my eloquence."
"x18857",""
"x18857","""To the raft!"" he cried in a hoarse voice, when I paused for a reply."
"x18857",""
"x18857","Such was the result of my strenuous effort to resist his iron will. I"
"x18857","tried again; I begged and implored him; I got into a passion; but I had"
"x18857","to deal with a will more determined than my own. I seemed to feel like"
"x18857","the waves which fought and battled against the huge mass of granite at"
"x18857","our feet, which had smiled grimly for so many ages at their puny"
"x18857","efforts."
"x18857",""
"x18857","Hans, meanwhile, without taking part in our discussion, had been"
"x18857","repairing the raft. One would have supposed that he instinctively"
"x18857","guessed at the further projects of my uncle."
"x18857",""
"x18857","By means of some fragments of cordage, he had again made the raft"
"x18857","seaworthy."
"x18857",""
"x18857","While I had been speaking, he had hoisted a new mast and sail, the"
"x18857","latter already fluttering and waving in the breeze."
"x18857",""
"x18857","The worthy Professor spoke a few words to our imperturbable guide, who"
"x18857","immediately began to put our baggage on board and to prepare for our"
"x18857","departure. The atmosphere was now tolerably clear and pure, and the"
"x18857","northeast wind blew steadily and serenely. It appeared likely to last"
"x18857","for some time."
"x18857",""
"x18857","What, then, could I do? Could I undertake to resist the iron will of two"
"x18857","men? It was simply impossible if even I could have hoped for the support"
"x18857","of Hans. This, however, was out of the question. It appeared to me that"
"x18857","the Icelander had set aside all personal will and identity. He was a"
"x18857","picture of abnegation."
"x18857",""
"x18857","I could hope for nothing from one so infatuated with and devoted to his"
"x18857","master. All I could do, therefore, was to swim with the stream."
"x18857",""
"x18857","In a mood of stolid and sullen resignation, I was about to take my"
"x18857","accustomed place on the raft when my uncle placed his hand upon my"
"x18857","shoulder."
"x18857",""
"x18857","""There is no hurry, my boy,"" he said, ""we shall not start until"
"x18857","tomorrow."""
"x18857",""
"x18857","I looked the picture of resignation to the dire will of fate."
"x18857",""
"x18857","""Under the circumstances,"" he said, ""I ought to neglect no precautions."
"x18857","As fate has cast me upon these shores, I shall not leave without having"
"x18857","completely examined them."""
"x18857",""
"x18857","In order to understand this remark, I must explain that though we had"
"x18857","been driven back to the northern shore, we had landed at a very"
"x18857","different spot from that which had been our starting point."
"x18857",""
"x18857","Port Gretchen must, we calculated, be very much to the westward."
"x18857","Nothing, therefore, was more natural and reasonable than that we should"
"x18857","reconnoiter this new shore upon which we had so unexpectedly landed."
"x18857",""
"x18857","""Let us go on a journey of discovery,"" I cried."
"x18857",""
"x18857","And leaving Hans to his important operation, we started on our"
"x18857","expedition. The distance between the foreshore at high water and the"
"x18857","foot of the rocks was considerable. It would take about half an hour's"
"x18857","walking to get from one to the other."
"x18857",""
"x18857","As we trudged along, our feet crushed innumerable shells of every shape"
"x18857","and size--once the dwelling place of animals of every period of"
"x18857","creation."
"x18857",""
"x18857","I particularly noticed some enormous shells--carapaces (turtle and"
"x18857","tortoise species) the diameter of which exceeded fifteen feet."
"x18857",""
"x18857","They had in past ages belonged to those gigantic Glyptodons of the"
"x18857","Pliocene period, of which the modern turtle is but a minute specimen. In"
"x18857","addition, the whole soil was covered by a vast quantity of stony relics,"
"x18857","having the appearance of flints worn by the action of the waves, and"
"x18857","lying in successive layers one above the other. I came to the conclusion"
"x18857","that in past ages the sea must have covered the whole district. Upon the"
"x18857","scattered rocks, now lying far beyond its reach, the mighty waves of"
"x18857","ages had left evident marks of their passage."
"x18857",""
"x18857","On reflection, this appeared to me partially to explain the existence of"
"x18857","this remarkable ocean, forty leagues below the surface of the earth's"
"x18857","crust. According to my new, and perhaps fanciful, theory, this liquid"
"x18857","mass must be gradually lost in the deep bowels of the earth. I had also"
"x18857","no doubt that this mysterious sea was fed by infiltration of the ocean"
"x18857","above, through imperceptible fissures."
"x18857",""
"x18857","Nevertheless, it was impossible not to admit that these fissures must"
"x18857","now be nearly choked up, for if not, the cavern, or rather the immense"
"x18857","and stupendous reservoir, would have been completely filled in a short"
"x18857","space of time. Perhaps even this water, having to contend against the"
"x18857","accumulated subterraneous fires of the interior of the earth, had become"
"x18857","partially vaporized. Hence the explanation of those heavy clouds"
"x18857","suspended over our heads, and the superabundant display of that"
"x18857","electricity which occasioned such terrible storms in this deep and"
"x18857","cavernous sea."
"x18857",""
"x18857","This lucid explanation of the phenomena we had witnessed appeared to me"
"x18857","quite satisfactory. However great and mighty the marvels of nature may"
"x18857","seem to us, they are always to be explained by physical reasons."
"x18857","Everything is subordinate to some great law of nature."
"x18857",""
"x18857","It now appeared clear that we were walking upon a kind of sedimentary"
"x18857","soil, formed like all the soils of that period, so frequent on the"
"x18857","surface of the globe, by the subsidence of the waters. The Professor,"
"x18857","who was now in his element, carefully examined every rocky fissure. Let"
"x18857","him only find an opening and it directly became important to him to"
"x18857","examine its depth."
"x18857",""
"x18857","For a whole mile we followed the windings of the Central Sea, when"
"x18857","suddenly an important change took place in the aspect of the soil. It"
"x18857","seemed to have been rudely cast up, convulsionized, as it were, by a"
"x18857","violent upheaving of the lower strata. In many places, hollows here and"
"x18857","hillocks there attested great dislocations at some other period of the"
"x18857","terrestrial mass."
"x18857",""
"x18857","We advanced with great difficulty over the broken masses of granite"
"x18857","mixed with flint, quartz, and alluvial deposits, when a large field,"
"x18857","more even than a field, a plain of bones, appeared suddenly before our"
"x18857","eyes! It looked like an immense cemetery, where generation after"
"x18857","generation had mingled their mortal dust."
"x18857",""
"x18857","Lofty barrows of early remains rose at intervals. They undulated away to"
"x18857","the limits of the distant horizon and were lost in a thick and brown"
"x18857","fog."
"x18857",""
"x18857","On that spot, some three square miles in extent, was accumulated the"
"x18857","whole history of animal life--scarcely one creature upon the"
"x18857","comparatively modern soil of the upper and inhabited world had not there"
"x18857","existed."
"x18857",""
"x18857","Nevertheless, we were drawn forward by an all-absorbing and impatient"
"x18857","curiosity. Our feet crushed with a dry and crackling sound the remains"
"x18857","of those prehistoric fossils, for which the museums of great cities"
"x18857","quarrel, even when they obtain only rare and curious morsels. A thousand"
"x18857","such naturalists as Cuvier would not have sufficed to recompose the"
"x18857","skeletons of the organic beings which lay in this magnificent osseous"
"x18857","collection."
"x18857",""
"x18857","I was utterly confounded. My uncle stood for some minutes with his arms"
"x18857","raised on high towards the thick granite vault which served us for a"
"x18857","sky. His mouth was wide open; his eyes sparkled wildly behind his"
"x18857","spectacles (which he had fortunately saved), his head bobbed up and down"
"x18857","and from side to side, while his whole attitude and mien expressed"
"x18857","unbounded astonishment."
"x18857",""
"x18857","He stood in the presence of an endless, wondrous, and inexhaustibly rich"
"x18857","collection of antediluvian monsters, piled up for his own private and"
"x18857","peculiar satisfaction."
"x18857",""
"x18857","Fancy an enthusiastic lover of books carried suddenly into the very"
"x18857","midst of the famous library of Alexandria burned by the sacrilegious"
"x18857","Omar, and which some miracle had restored to its pristine splendor! Such"
"x18857","was something of the state of mind in which Uncle Hardwigg was now"
"x18857","placed."
"x18857",""
"x18857","For some time he stood thus, literally aghast at the magnitude of his"
"x18857","discovery."
"x18857",""
"x18857","But it was even a greater excitement when, darting wildly over this mass"
"x18857","of organic dust, he caught up a naked skull and addressed me in a"
"x18857","quivering voice:"
"x18857",""
"x18857","""Harry, my boy--Harry--this is a human head!"""
"x18857",""
"x18857","""A human head, Uncle!"" I said, no less amazed and stupefied than"
"x18857","himself."
"x18857",""
"x18857","""Yes, nephew. Ah! Mr. Milne-Edwards--ah! Mr. De Quatrefages--why are you"
"x18857","not here where I am--I, Professor Hardwigg!"""
"x18857",""
"x18857",""
"x18857",""
"x18857",""
"x18857","CHAPTER 35"
"x18857",""
"x18857","DISCOVERY UPON DISCOVERY"
"x18857",""
"x18857",""
"x18857","In order fully to understand the exclamation made by my uncle, and his"
"x18857","allusions to these illustrious and learned men, it will be necessary to"
"x18857","enter into certain explanations in regard to a circumstance of the"
"x18857","highest importance to paleontology, or the science of fossil life, which"
"x18857","had taken place a short time before our departure from the upper regions"
"x18857","of the earth."
"x18857",""
"x18857","On the 28th of March, 1863, some navigators under the direction of M."
"x18857","Boucher de Perthes, were at work in the great quarries of"
"x18857","Moulin-Quignon, near Abbeville, in the department of the Somme, in"
"x18857","France. While at work, they unexpectedly came upon a human jawbone"
"x18857","buried fourteen feet below the surface of the soil. It was the first"
"x18857","fossil of the kind that had ever been brought to the light of day. Near"
"x18857","this unexpected human relic were found stone hatchets and carved flints,"
"x18857","colored and clothed by time in one uniform brilliant tint of verdigris."
"x18857",""
"x18857","The report of this extraordinary and unexpected discovery spread not"
"x18857","only all over France, but over England and Germany. Many learned men"
"x18857","belonging to various scientific bodies, and noteworthy among others,"
"x18857","Messrs. Milne-Edwards and De Quatrefages, took the affair very much to"
"x18857","heart, demonstrated the incontestable authenticity of the bone in"
"x18857","question, and became--to use the phrase then recognized in England--the"
"x18857","most ardent supporters of the ""jawbone question."""
"x18857",""
"x18857","To the eminent geologists of the United Kingdom who looked upon the fact"
"x18857","as certain--Messrs. Falconer, Buck, Carpenter, and others--were soon"
"x18857","united the learned men of Germany, and among those in the first rank,"
"x18857","the most eager, the most enthusiastic, was my worthy uncle, Professor"
"x18857","Hardwigg."
"x18857",""
"x18857","The authenticity of a human fossil of the Quaternary period seemed then"
"x18857","to be incontestably demonstrated, and even to be admitted by the most"
"x18857","skeptical."
"x18857",""
"x18857","This system or theory, call it what you will, had, it is true, a bitter"
"x18857","adversary in M. Elie de Beaumont. This learned man, who holds such a"
"x18857","high place in the scientific world, holds that the soil of"
"x18857","Moulin-Quignon does not belong to the diluvium but to a much less"
"x18857","ancient stratum, and, in accordance with Cuvier in this respect, he"
"x18857","would by no means admit that the human species was contemporary with the"
"x18857","animals of the Quaternary epoch. My worthy uncle, Professor Hardwigg, in"
"x18857","concert with the great majority of geologists, had held firm, had"
"x18857","disputed, discussed, and finally, after considerable talking and"
"x18857","writing, M. Elie de Beaumont had been pretty well left alone in his"
"x18857","opinions."
"x18857",""
"x18857","We were familiar with all the details of this discussion, but were far"
"x18857","from being aware then that since our departure the matter had entered"
"x18857","upon a new phase. Other similar jawbones, though belonging to"
"x18857","individuals of varied types and very different natures, had been found"
"x18857","in the movable grey sands of certain grottoes in France, Switzerland,"
"x18857","and Belgium; together with arms, utensils, tools, bones of children, of"
"x18857","men in the prime of life, and of old men. The existence of men in the"
"x18857","Quaternary period became, therefore, more positive every day."
"x18857",""
"x18857","But this was far from being all. New remains, dug up from the Pliocene"
"x18857","or Tertiary deposits, had enabled the more far-seeing or audacious among"
"x18857","learned men to assign even a far greater degree of antiquity to the"
"x18857","human race. These remains, it is true, were not those of men; that is,"
"x18857","were not the bones of men, but objects decidedly having served the human"
"x18857","race: shinbones, thighbones of fossil animals, regularly scooped out,"
"x18857","and in fact sculptured--bearing the unmistakable signs of human"
"x18857","handiwork."
"x18857",""
"x18857","By means of these wondrous and unexpected discoveries, man ascended"
"x18857","endless centuries in the scale of time; he, in fact, preceded the"
"x18857","mastodon; became the contemporary of the <i>Elephas meridionalis</i>--the"
